Views,Comments,Likes,Shares,Duration,Created,Description,Link
804,1,22,2,26,1662322165,#stitch with @natkaa3  It didn't work the way I expected 😔 #back #backexercise #backworkout #tiktokthougtme #tiktokpartner ,https://www.tiktok.com/@@paulspujats/video/7139619325329231150
936,1,39,4,45,1662313734,#tiktokpartner #tiktokthougtme #backpain #backfix @bostonbeaman ,https://www.tiktok.com/@@paulspujats/video/7139583113096711467
2889,0,34,1,17,1662310987,Whats better real abs or fake!?  #absworkout #fakeabs #debunked #gymtok,https://www.tiktok.com/@@paulspujats/video/7139571312158051626
810,0,12,2,7,1662309409,Take notes and save it for later ☑️ #movementismedicine #lifehacks #backworkout #backpain,https://www.tiktok.com/@@paulspujats/video/7139564535521987886
626,0,20,4,45,1662304833,#stitch with @bostonbeaman  #backpain #backrelief #backstretches ,https://www.tiktok.com/@@paulspujats/video/7139544880396635435
1170,0,15,0,5,1662301636,Mostly in schools and zoning out post workout 😁,https://www.tiktok.com/@@paulspujats/video/7139531141530291502
563,0,8,0,6,1662299726,Wake up the beast inside of you #gymmotivation #motivation #inspirationalvideo #gymrat ,https://www.tiktok.com/@@paulspujats/video/7139522932249922862
682,0,14,1,20,1662248831,wise words stay consistent and you'll be greater than talent 💪🏼❤️🙌 #inspirationalvideo #callisthenics #motivation #gymrat ,https://www.tiktok.com/@@paulspujats/video/7139304356943252778
498,0,9,1,16,1662139540,Even the tallest mountain has a goat on top of it 🏔🐐 - Genghis Khan  #dadswholift #dadsoftiktok  #gymmotivation #tiktokdad,https://www.tiktok.com/@@paulspujats/video/7138834941252619562
534,0,6,0,7,1662057181,Love these 🙌❤️@bulksupplements #bulksupplements #bulksuppstt #ad,https://www.tiktok.com/@@paulspujats/video/7138481211034422571
490,4,10,0,6,1662054496,it's good to be good looking just make sure it doesn't take over what really matters #girlsbelike #influencers #imfluencersbelike #influencersinthewild ,https://www.tiktok.com/@@paulspujats/video/7138469692204649771
1593,0,44,1,7,1661961964,Does it multiplies when having more kids🧐💪🏼💪🏼💪🏼💪🏼 #fit #gym #gymcomedy #tiktokdaddy,https://www.tiktok.com/@@paulspujats/video/7138072260598074670
5183,0,42,2,12,1661890735,I helps 🤝🙂🫡 #gymmemes #wokrouthumor #calisthenicsworkout #fitnesshumor ,https://www.tiktok.com/@@paulspujats/video/7137766345709554990
435,0,32,1,32,1661738980,Desk workers this for you! #tiktokpartner #tiktokthougtme #monday #mondays ,https://www.tiktok.com/@@paulspujats/video/7137114561102236974
552,0,17,1,9,1661736829,Whatever it takes to gain power - Sasuke  #gymmotivation #fitnessmotivation #gymrat #fitnesshumor ,https://www.tiktok.com/@@paulspujats/video/7137105325337070894
454,0,15,0,31,1661711480,Neck issues?! watch this #tiktokpartner #tiktokthougtme #moveeveryday #movementismedicine ,https://www.tiktok.com/@@paulspujats/video/7136996450654932270
505,0,5,0,9,1661611567,No Sus 🫡 #fitnessmotivation #gymhumor #gymtok #gymlife,https://www.tiktok.com/@@paulspujats/video/7136567328610733358
673,0,10,0,6,1661607982,No cap 🧢 If U bigger u on Juice 🧃 #fitnesshumor #gymhumour #comedyindia #funnymemes ,https://www.tiktok.com/@@paulspujats/video/7136551917794250027
619,0,8,0,6,1661523560,it's a good song though 🥲 #gymhumor #funnyvideos #fitnessmotivation #fitnesshumor ,https://www.tiktok.com/@@paulspujats/video/7136189331240176938
698,0,11,1,6,1661438257,Limited time for the pump to stay put  #comedyindia #tiktokjapan #narutoedit #gymhumor ,https://www.tiktok.com/@@paulspujats/video/7135822959347780910
870,1,9,0,6,1661436895,it's definitely the cold ❄️ #funnygymvideos #funnymemes #gymmotivation #fitnessmotivation ,https://www.tiktok.com/@@paulspujats/video/7135817099410263339
24500,6,2076,66,25,1661362403,Replying to @financemastermoney  #tiktokpartner #tiktokthougtme #movementismedicine #pujatstherapy ,https://www.tiktok.com/@@paulspujats/video/7135497171574672686
4257,4,38,2,7,1661351767,crunchy mornings #movementismedicine #pujatstherapy #medicine #fitnesmotivaton ,https://www.tiktok.com/@@paulspujats/video/7135451483851738414
4274,0,79,10,6,1661348396,Instant back relief #medicine #movementismedicine #tiktokthougtme #tiktokpartner ,https://www.tiktok.com/@@paulspujats/video/7135437001121123627
381,1,5,0,4,1661301377,It belike that 😮‍💨 #fitnesmotivaton #gymmotivation #movementismedicine #smallbusiness ,https://www.tiktok.com/@@paulspujats/video/7135235076131933486
591,0,5,1,11,1661262483,Da Power ❤️‍🔥 #powerawesome #calisthenics #gymmotivation #fitnesmotivaton ,https://www.tiktok.com/@@paulspujats/video/7135068006849285419
145,0,3,0,4,1661262142,Can't ignore the signs too long. SEND me a DM for a back program from Olympic pole vaulter who has learned the proper techniques the hard way!  Don't be like the 3rd of the population with back pain!  I got your back & core!  #movementismedicine #physicaltherapy #workoutmotivation ,https://www.tiktok.com/@@paulspujats/video/7135066349088427310
560,0,21,3,36,1661190113,find solutions not excuses 😜 #gymmotivation #workoutmotivation #tiktokpartner #tiktokthougtme ,https://www.tiktok.com/@@paulspujats/video/7134757188534570286
385,0,2,0,3,1661176297,Got even a special deal for the weights! 🤩 Use code: PUJATS20 for 20% OFF www.wolftacticalusa.com/discount/PUJATS20,https://www.tiktok.com/@@paulspujats/video/7134697839782923566
3313,1,145,0,10,1661109895,it's never too late and you're never too old 🗝️ #inspiration #gymmotivation #workoutmotivation #OLAFLEX ,https://www.tiktok.com/@@paulspujats/video/7134412662343077166
1158,0,37,3,3,1661011534,hunched back painful back definitely try these ❤️‍🔥#tiktokthougtme #tiktokpartner #movementismedicine #backpain,https://www.tiktok.com/@@paulspujats/video/7133990203080871210
1266,0,11,0,11,1660939937,Back pain is not normal! Lets fix that!Send me a DM if you want to try my back supporting exercises 👍🤗#backworkout #backpain #movementismedicine #tiktokpartner #tiktokthougtme,https://www.tiktok.com/@@paulspujats/video/7133682678800420139
1072,0,17,0,8,1660920789,We are not the same 😤 #gymmotivation #fitnessmotivation #beastmode #motivationalvideo,https://www.tiktok.com/@@paulspujats/video/7133600447763582254
1262,0,14,0,4,1660829337,“Certified body damagers” If you want your back to be healthy send me a DM#gymhumor #gymmotivation #fitness #fitnessmotivation  #gymcomedy,https://www.tiktok.com/@@paulspujats/video/7133207652879977771
1253,0,17,0,19,1660766424,Tag a friend 💛 #tiktokthougtme #tiktokpartner #happymonday #callisthenicsworkout,https://www.tiktok.com/@@paulspujats/video/7132937461780483370
1373,1,11,0,9,1660658650,Not sure what’s worse “24yo Life Coaches” or 22yo fitness influencers 🤦‍♂️🙈🤦🏽‍♀️ #fitnessmotivation #comedytiktokvideos  #gymhumour #cringe,https://www.tiktok.com/@@paulspujats/video/7132474576797224235
1128,0,4,0,5,1660570188,Better be matching my energy #mondaymood #mondaylaughs #mondayvibes #tiktokmademedoit,https://www.tiktok.com/@@paulspujats/video/7132094625770179882
1193,0,17,0,27,1660542605,Send it to a friend and have fun!! #tiktokpartner #tiktokthougtme #diyworkout #calisthenicsathlete,https://www.tiktok.com/@@paulspujats/video/7131976114192387371
829,0,12,1,13,1660489334,❤️‍🔥 #rawpower #caliathenicschallenge #beastmode #fyp,https://www.tiktok.com/@@paulspujats/video/7131747372148739371
942,0,21,0,8,1660489227,Rule nr.1 Never sit down in the middle of your workout #workouthumor #gymhumor #funnytoks #tiktokindia,https://www.tiktok.com/@@paulspujats/video/7131746903049506091
450,0,4,0,3,1660402612,Get on the pain train #tiktokindia #commedytiktok #funnygymvideos #commedytiktok,https://www.tiktok.com/@@paulspujats/video/7131374896856419630
543,0,7,0,47,1660351353,#tiktokindia #tiktokbreak #mentalhealth #tiktokthougtme #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/7131154753630866730
575,1,10,0,12,1660339270,The burn like no other 🥵  #fitnessindia #funnygymvideos #commedytiktok #workoutpain,https://www.tiktok.com/@@paulspujats/video/7131102855905152298
604,0,9,0,13,1660319047,what's better?! #coffeetiktok #preworkout #fitnessindia #matcha,https://www.tiktok.com/@@paulspujats/video/7131015984806219050
563,0,19,0,15,1660311559,Tell me if it works ❤️‍🔥#sagemode #dbz #caliathenicsworkout #barsworkout #discoverfyp,https://www.tiktok.com/@@paulspujats/video/7130983837034745134
11600,3,658,20,24,1660254987,Replying to @aymannn027  #neckstretches  #neckrelease #5things #tiktokpartner #tiktokthougtme,https://www.tiktok.com/@@paulspujats/video/7130740864065735979
1685,1,50,3,23,1660225886,Tiktok told me you've been sitting for too long 🫣 #hipmobilityexercise #hipopeners #pujatstherapy #tiktokthougtme #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/7130615862297431338
550,1,11,0,10,1660139502,World's hardest pushup? Your thoughts 🤔 #gymtok #calsisthenics #worldshardestpushup #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/7130244850573692203
1986,2,18,0,6,1660052890,Bodies changing whether you want it or not 😄😭😭 #funnytok #workouthumor #gymmemes #gymtok,https://www.tiktok.com/@@paulspujats/video/7129872854514076974
2107,0,27,1,7,1659978661,where did it go though?! #gymtok #gymmemes #workouthumor #funnytok,https://www.tiktok.com/@@paulspujats/video/7129554047530519850
956,1,8,0,93,1659888910,Back pain epidemic #tiktokthougtme #tiktokpartner  #backpain #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/7129168565546224942
1799,4,36,0,20,1659746088,Replying to @moranlevi100 #tiktokpartner #tiktokthougtme #pro #athlete,https://www.tiktok.com/@@paulspujats/video/7128555158862122286
2134,1,26,2,13,1659714420,@Tina Flick Video edit #couplecomedy #tiktokparents #coupletok #fypsounds,https://www.tiktok.com/@@paulspujats/video/7128419135771397419
4830,2,81,2,15,1659619354,Challenge accepted 🥢😬#fitnessmotivation #gymmotivation #tiktokindia #gymtok,https://www.tiktok.com/@@paulspujats/video/7128010818041679150
36100,7,875,19,14,1659584336,Replying to @redlife69 #howto #enhancement #lifehacks #tiktokpartner #tiktokthougtme,https://www.tiktok.com/@@paulspujats/video/7127860436833324334
4756,2,74,5,70,1659483772,Do you know somoene w back pain?  #backpainrelief #backpain #pujatstherapy #tiktokpartner #tiktokthougtme,https://www.tiktok.com/@@paulspujats/video/7127428522037021995
